"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"latest news: Covid 19: The CEO of this big vaccine manufacturin... https://t.co/tq8VCslSzU",FALSE,0,NA,2022-10-31 10:41:48,FALSE,NA,"1587032080705126400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yash22051279",0,FALSE,FALSE,NA,NA
"@chillupa Fact checking pages say that the jab doesn't contain graphene oxide, so is it none like they say or just… https://t.co/cSj0yVxja3",FALSE,0,"chillupa",2022-10-31 10:41:40,TRUE,"1586988768816377856","1587032049873031168","1070978597635219457","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Random_Terrain",0,FALSE,FALSE,NA,NA
"Seasonal flu and Covid-19 vaccine clinics open for walk-ins - Gibraltar Chronicle https://t.co/pr6FX9if7b Live with… https://t.co/dZSrODR54v",FALSE,0,NA,2022-10-31 10:39:50,TRUE,NA,"1587031584917561347",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TheAsthmaCures",0,FALSE,FALSE,NA,NA
"Top story: How to get a booster dose of the coronavirus (COVID-19) vaccine - NHS https://t.co/BdhBuimxaz, see more https://t.co/DwL0gFCSXq",FALSE,0,NA,2022-10-31 10:35:52,FALSE,NA,"1587030587558268930",NA,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","ironorehopper",0,FALSE,FALSE,NA,NA
"https://t.co/CgWp4ie2ee &lt;- After destroying millions of unwanted and expired doses, Nigeria now ready to serve as G… https://t.co/jIV9jbMHpx",FALSE,0,"GraffitiExpert",2022-10-31 10:34:19,TRUE,"1585085414372954112","1587030197567881221","300616187","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GraffitiExpert",0,FALSE,FALSE,NA,NA
"President of the District Rotaract Youth, @fredasante, has a message for us, press play. The #COVID-19 vaccine is s… https://t.co/JzbQP7C5TH",FALSE,3,NA,2022-10-31 10:32:40,TRUE,NA,"1587029783149412352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GoodLifeGh_",1,FALSE,FALSE,NA,NA
"50 or over? Don't let these two get in your way💉💪 

Get prepared for winter with a free Covid-19 booster and flu va… https://t.co/wv0sWFQdFQ",FALSE,0,NA,2022-10-31 10:32:00,TRUE,NA,"1587029614370516993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MCCMPandNH",0,FALSE,FALSE,NA,NA
"Pfizer used Israel as “the world’s first laboratory” to study its Covid vaccine’s efficacy, NOT promote safety.

Re… https://t.co/ojieR8jxiC",FALSE,2,NA,2022-10-31 10:30:13,TRUE,NA,"1587029167757053952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BizNewsCOM",2,FALSE,FALSE,NA,NA
"As flu season gets underway, some people are wondering whether to get the flu shot and the new COVID-19 booster sho… https://t.co/PERRpG4EFM",FALSE,0,NA,2022-10-31 10:30:07,TRUE,NA,"1587029142238797825",NA,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","dkshgroup",0,FALSE,FALSE,NA,NA
"If you have certain health conditions, you are more at risk this winter and will need the flu vaccine and COVID-19… https://t.co/r6YO9KCkOy",FALSE,1,NA,2022-10-31 10:30:06,TRUE,NA,"1587029138967351298",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NHSCandM",0,FALSE,FALSE,NA,NA
"'This winter we're worried that we could see high levels of flu alongside rising cases of COVID-19'.

Dr Bodrul Ala… https://t.co/fnAvNq0Ac5",FALSE,0,NA,2022-10-31 10:30:00,TRUE,NA,"1587029111469375489",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HMRICP",1,FALSE,FALSE,NA,NA
"Seventy-one-year-old Domingo is a distinguished professor (emeritus) of Toxicology &amp; Environmental Health, Spain’s… https://t.co/MpmvPmhubI",FALSE,0,NA,2022-10-31 10:28:51,TRUE,NA,"1587028821542322176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanB64479572",0,FALSE,FALSE,NA,NA
"@gillian98424426 @beverleyturner @georgegrylls @thetimes Top 20 vaccine batches in UK. 1st was EJ0553 Pfizer, where… https://t.co/uAY4Ec31oU",FALSE,3,"gillian98424426",2022-10-31 10:28:38,TRUE,"1587000989747478528","1587028769893654529","1135213105976434688","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChrisEd16512812",0,FALSE,FALSE,NA,NA
"@Toibin1 What about media platforms and MSM who are allowed to peddle lies and hide the truth?   Where's your voice… https://t.co/Yzg8om1nll",FALSE,1,"Toibin1",2022-10-31 10:28:06,TRUE,"1586730591222906882","1587028631716601856","48667895","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jackcav292",1,FALSE,FALSE,NA,NA
"The Trump administration gave us the COVID-19 vaccine.  What has the Biden administration and state Democrats done,… https://t.co/jKWZz91y7i",FALSE,0,"workingjoe",2022-10-31 10:25:31,TRUE,"1587027005425451008","1587027984048848896","26723387","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","workingjoe",0,FALSE,FALSE,NA,NA
"@BrianESloan2 @protakill @ithaca666 @ScottAdamsSays https://t.co/zwi1LGKy2i
“incidence of MIS-C among pediatric pat… https://t.co/BNHFDJKdZG",FALSE,0,"BrianESloan2",2022-10-31 10:24:39,TRUE,"1587013621699072001","1587027763604488192","3269133127","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mpc_xetts",0,FALSE,FALSE,NA,NA
"Covid 19 did more damage to the magat voting block than they ever will admit. A lot of these people went to their d… https://t.co/2hqZoymFf1",FALSE,0,NA,2022-10-31 10:22:19,TRUE,NA,"1587027176875958272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LessieSFlynn1",0,FALSE,FALSE,NA,NA
"Seasonal flu and Covid-19 vaccine clinics open for walk-ins
https://t.co/vrZMlt0IH0",FALSE,3,NA,2022-10-31 10:21:52,FALSE,NA,"1587027066922360834",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GibChronicle",0,FALSE,FALSE,NA,NA
"@CaulfieldTim Shame on you, you're being paid to keep pushing the narrative that the COVID-19 vaccine is good. So p… https://t.co/QphJEf3jEJ",FALSE,0,"CaulfieldTim",2022-10-31 10:21:11,TRUE,"1586520826886893568","1587026892422619136","407395156","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rsderuiter",0,FALSE,FALSE,NA,NA
"Beacon Centre, Chafford Hundred, is hosting a NHS COVID-19 vaccine clinic on 19 November 12 midday to 3pm. It offer… https://t.co/rvOQJTLdDm",FALSE,0,NA,2022-10-31 10:20:14,TRUE,NA,"1587026651967266817",NA,"<a href=""https://orlo.tech"" rel=""nofollow"">Orlo</a>","thurrockcouncil",0,FALSE,FALSE,NA,NA
"Update today October/31/2022 of pandemic Covid-19 on the planet: Total confirmed 630,276,726. Total deaths 6,589,41… https://t.co/4doQRacGcr",FALSE,0,NA,2022-10-31 10:18:31,TRUE,NA,"1587026222017523714",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FZalfredo69",0,FALSE,FALSE,NA,NA
"Alternative strategies to increase the immunogenicity of COVID-19 vaccines in kidney transplant recipients not resp… https://t.co/0aDOxzubCy",FALSE,0,NA,2022-10-31 10:17:03,TRUE,NA,"1587025854965628928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PharmaVik",0,FALSE,FALSE,NA,NA
"@MorigeauJanine 🇨🇦   Canada’s defense chief was warned military’s COVID-19 vaccine mandate may not be legal

A memo… https://t.co/nVJvWPhvca",FALSE,0,"MorigeauJanine",2022-10-31 10:16:54,TRUE,"1586051804617662466","1587025815426027520","969664911046426624","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Grunstein1",0,FALSE,FALSE,NA,NA
"@gillian98424426 @beverleyturner @georgegrylls @thetimes @julesserkin
From BMJ
""The FDA has been criticised for tak… https://t.co/sPhJtxUMyf",FALSE,11,"gillian98424426",2022-10-31 10:16:50,TRUE,"1587000989747478528","1587025797910519808","1135213105976434688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrisEd16512812",8,FALSE,FALSE,NA,NA
"Editor-in-Chief of Renowned Science Journal Ousted for Publishing Science Questioning COVID-19 Vaccine Safety

https://t.co/7RgalkEVhP",FALSE,9,NA,2022-10-31 10:16:05,FALSE,NA,"1587025608617467905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LTCTheresaLong",4,FALSE,FALSE,NA,NA
"Lest we forget! was the Covid-19 vaccine the World medical crime of the century?
Pharma company to Government
""We h… https://t.co/Y7AYRrIvY4",FALSE,0,NA,2022-10-31 10:13:16,TRUE,NA,"1587024899801059329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","johns00000",1,FALSE,FALSE,NA,NA
"At Home COVID 19 Antigen Testing and Vaccine Update with Harvard Prof. Michael Mina, MD https://t.co/T1qVjbMuvg",FALSE,0,NA,2022-10-31 10:10:08,FALSE,NA,"1587024111703826432",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","no1_doctor",0,FALSE,FALSE,NA,NA
"If you have certain long-term health conditions, you are at increased risk of hospitalisation from flu and COVID-19… https://t.co/eIRnEMviGZ",FALSE,2,NA,2022-10-31 10:08:03,TRUE,NA,"1587023586073747458",NA,"<a href=""https://www.meltwater.com/"" rel=""nofollow"">Meltwater Social</a>","CareQualityComm",1,FALSE,FALSE,NA,NA
"Covid boosters are available to those in an eligible group, three months after previous 2nd, or booster dose. There… https://t.co/DOqNjpTLfO",FALSE,0,"BpoolCouncil",2022-10-31 10:08:00,TRUE,"1587023573360803841","1587023575185346562","104784901","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BpoolCouncil",0,FALSE,FALSE,NA,NA
"#ImmunologyNews In a recent paper, researchers have found that immunisation with the Moderna COVID-19 mRNA vaccine… https://t.co/SDjpMIUrTq",FALSE,2,NA,2022-10-31 10:03:58,TRUE,NA,"1587022562042724352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Immunopaedia",0,FALSE,FALSE,NA,NA
"@JFKProjectUSA You have the nerve to say vaccine is mandatory in WA. It is mandatory for healthcare workers, federa… https://t.co/8M14v6yLDS",FALSE,0,"JFKProjectUSA",2022-10-31 10:02:58,TRUE,"1584350643065884673","1587022307536830464","1527004265444564992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IdaColl_11",0,FALSE,FALSE,NA,NA
"Top story: Fifth COVID-19 vaccine - a third booster - not expected until next year, as ATAGI weighs up options  | T… https://t.co/C2gmgu58TN",FALSE,0,NA,2022-10-31 10:02:15,TRUE,NA,"1587022128108503040",NA,"<a href=""https://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","Cornaum",0,FALSE,FALSE,NA,NA
"People at higher risk, including pregnant people, can receive the flu and COVID-19 Autumn booster vaccines. 

Book… https://t.co/EkiXc4Rp8u",FALSE,0,NA,2022-10-31 10:01:55,TRUE,NA,"1587022044453130240",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FenlandCouncil",0,FALSE,FALSE,NA,NA
"If you’re 50 years or over, have certain health conditions or are pregnant, you should have the flu vaccine and COV… https://t.co/4ze4VmqGT4",FALSE,0,NA,2022-10-31 10:01:50,TRUE,NA,"1587022025020903424",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WYpartnership",1,FALSE,FALSE,NA,NA
"Covid-19: Bivalent vaccine effective against XBB, Omicron, says Khairy
https://t.co/5HE3kAm41k  https://t.co/5HE3kAm41k",FALSE,2,NA,2022-10-31 10:01:19,FALSE,NA,"1587021894040969219",NA,"<a href=""http://thestar.com.my"" rel=""nofollow"">TwitterRSSTSOLAgent</a>","staronline",1,FALSE,FALSE,NA,NA
"🇨🇦 Canada’s defense chief was warned military’s COVID-19 vaccine mandate may not be legal
 | https://t.co/lBvU2xZ7SJ https://t.co/Bamz9kE8UB",FALSE,0,NA,2022-10-31 10:00:32,FALSE,NA,"1587021695340134401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Grunstein1",0,FALSE,FALSE,NA,NA
"If you have certain health conditions, you could be eligible for a free flu vaccine and a COVID-19 booster. 

Conta… https://t.co/nn4sq2H5G6",FALSE,1,NA,2022-10-31 10:00:29,TRUE,NA,"1587021683646406657",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","BuryICP",0,FALSE,FALSE,NA,NA
"If you haven’t had a COVID vaccination yet, it’s not too late. Walk in clinics are open every day at venues across… https://t.co/Q0XP33BaA2",FALSE,1,NA,2022-10-31 10:00:24,TRUE,NA,"1587021664088375297",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","LCHNHSTrust",3,FALSE,FALSE,NA,NA
"@nathanjones510 @tcjepson @Liz_Wheeler ... that such reports have been verified to be a result of the vaccine or th… https://t.co/nh0mFqp8aN",FALSE,0,"gopplanelover",2022-10-31 10:00:20,TRUE,"1587020902490902528","1587021643964157952","373654199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gopplanelover",0,FALSE,FALSE,NA,NA
"If you have certain health conditions, you are more at risk this winter and will need the flu vaccine and COVID-19… https://t.co/kb77MB4gUa",FALSE,0,NA,2022-10-31 10:00:12,TRUE,NA,"1587021611093426176",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KirkleesHCP",0,FALSE,FALSE,NA,NA
"#GrabAJab at Queen Elizabeth Vaccination Centre, Wakefield 💉

If you've received your invitation for your booster v… https://t.co/r1IcaeXC1x",FALSE,0,NA,2022-10-31 10:00:02,TRUE,NA,"1587021569976459264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MidYorkshireNHS",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Khayelitsha/Eastern Region in the Metro (31 October - 4 November 2022)… https://t.co/gNIpbsCSVZ",FALSE,0,NA,2022-10-31 09:55:02,TRUE,NA,"1587020313061199873",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Klipfontein/Mitchells Plain Region in the Metro (31 October - 4 Novemb… https://t.co/9zBDSdKT99",FALSE,0,NA,2022-10-31 09:54:12,TRUE,NA,"1587020102238720001",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Northern/ Tygerberg Region in the Metro (31 October - 4 November 2022)… https://t.co/x0vHeWdEFN",FALSE,0,NA,2022-10-31 09:53:22,TRUE,NA,"1587019894826090497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"@charliekirk11 1,000’s of people died in nursing homes because of covid-19. the vaccine killing 1,000’s of@people d… https://t.co/uuhBGVFYqY",FALSE,0,"charliekirk11",2022-10-31 09:53:11,TRUE,"1586851853416816640","1587019847153639428","292929271","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InsuranceTim",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Southern/Western  Region in the Metro (31 October - 4 November 2022).… https://t.co/gxCgLkt9Zt",FALSE,0,NA,2022-10-31 09:52:41,TRUE,NA,"1587019719994908674",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Garden Route District (31 October - 4 November 2022). For COVID-19 res… https://t.co/VMh9oL9uv9",FALSE,0,NA,2022-10-31 09:51:40,TRUE,NA,"1587019464444370946",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Central Karoo District (31 October - 4 November 2022). For COVID-19 re… https://t.co/3FA9snqSL4",FALSE,0,NA,2022-10-31 09:50:54,TRUE,NA,"1587019271225450496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Cape Winelands District (31 October - 4 November 2022). For COVID-19 r… https://t.co/TwdLOla7Vu",FALSE,0,NA,2022-10-31 09:50:08,TRUE,NA,"1587019080405590019",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"FDA urged to publish follow-up studies on covid-19 vaccine safety signals | The BMJ https://t.co/PSil3gzkFj",FALSE,1,NA,2022-10-31 09:50:05,FALSE,NA,"1587019064836333568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DisappointedCDN",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for Overberg District (31 October - 4 November 2022). For COVID-19 resourc… https://t.co/9cdzCj4Syu",FALSE,0,NA,2022-10-31 09:49:31,TRUE,NA,"1587018924100567040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"Join Dr. Yazeed Hassan in his session about “Generalized Morphea Induced by COVID-19 Vaccine in Chronic Urticaria P… https://t.co/4GJTVPZj25",FALSE,0,"DermaconQatar",2022-10-31 09:49:02,TRUE,"1587018794790166530","1587018803992567809","1386603547870048259","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DermaconQatar",0,FALSE,FALSE,NA,NA
"@pmaceinri Not subscribing to a narrative resourced by billionaire is not genocidal its self preservation however w… https://t.co/gDjiN5PHB4",FALSE,0,"pmaceinri",2022-10-31 09:48:39,TRUE,"1586478095791493121","1587018704147124226","1017734845575958529","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TimmyHoman",0,FALSE,FALSE,NA,NA
"Here are your COVID-19 vaccination sites for West Coast District (31 October - 4 November 2022). For COVID-19 resou… https://t.co/ipEqBKrTbc",FALSE,0,NA,2022-10-31 09:48:38,TRUE,NA,"1587018701550895105",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WCProvParl",0,FALSE,FALSE,NA,NA
"Sheesh it's ABOUT TIME.   https://t.co/tV9667gGNM",FALSE,0,NA,2022-10-31 09:43:09,FALSE,NA,"1587017321234796544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NancyGerlach1",1,FALSE,FALSE,NA,NA
"Covid 19 vaccination information for 31/10/22-6/11/22. See where you can get vaccinated this week. If you're having… https://t.co/BNMz77lPUR",FALSE,0,NA,2022-10-31 09:42:34,TRUE,NA,"1587017176736735234",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BNNrthCentrlPCN",0,FALSE,FALSE,NA,NA
"This all stinks.

Chinese Government Began COVID-19 Vaccine Research ""No Later Than November 2019"", Say Experts… https://t.co/R0KTjdMSMv",FALSE,0,NA,2022-10-31 09:41:29,TRUE,NA,"1587016901565325312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PaulBoland3",0,FALSE,FALSE,NA,NA
"https://t.co/NjRFOf4OX2

Chinese Government Began COVID-19 Vaccine Research “No Later Than November 2019”, Say Expe… https://t.co/kGIFpOfzHf",FALSE,3,NA,2022-10-31 09:38:16,TRUE,NA,"1587016092718972929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Johanne31785773",1,FALSE,FALSE,NA,NA
